Customer ID,Recency,Frequency,Monetary,Segment,Churn_Probability
14562.0,48,4,645.07,Regular,0.14783234176463575
14563.0,31,1,529.79,Regular,0.6615248044481367
14564.0,174,1,989.18,At Risk/Lost,0.6405949429889942
14569.0,42,1,183.45,Regular,0.6769016574924499
14572.0,59,1,379.04,Regular,0.6682622011354494
14573.0,138,1,236.8,At Risk/Lost,0.6745567573074066
14574.0,171,1,143.70000000000002,At Risk/Lost,0.6786430385894164
14577.0,120,2,323.74,At Risk/Lost,0.4779815914749848
14583.0,59,1,256.83,Regular,0.6736741050255093
14584.0,68,2,393.21,Regular,0.47450571077008136
14588.0,16,1,135.39,Regular,0.6790064608801485
14590.0,16,13,2031.72,Regular,9.844788688619303e-05
14593.0,85,5,1208.0,At Risk/Lost,0.06512026924164907
14595.0,126,1,202.35,At Risk/Lost,0.6760719523391591
14596.0,65,1,229.47,Regular,0.674879455873222
14598.0,8,1,162.07,Regular,0.67783889318008
14602.0,94,1,205.35999999999999,At Risk/Lost,0.6759397116938906
14604.0,72,1,143.85999999999999,Regular,0.6786360391635748
14605.0,35,3,589.96,Regular,0.2806800362572751
14606.0,1,45,8815.22,Champions,1.9520517798185835e-16
14607.0,5,6,7034.93,Regular,0.009635974634329471
14608.0,3,3,650.39,Regular,0.2782391996481855
14609.0,22,2,168.48000000000002,Regular,0.48575712489253464
14611.0,37,1,291.4,Regular,0.6721478285484065
14613.0,119,1,76.32000000000001,At Risk/Lost,0.6815835103532046
14621.0,122,1,518.35,At Risk/Lost,0.6620384324613594
14623.0,34,2,375.83,Regular,0.4753750879002266
14624.0,43,1,250.53,Regular,0.6739518571631344
14625.0,30,3,1368.42,Regular,0.25025687420575143
14626.0,50,3,1219.03,Regular,0.2559213607638465
14628.0,80,2,693.73,At Risk/Lost,0.4595021118152966
14637.0,115,1,106.67999999999999,At Risk/Lost,0.6802603685092257
14639.0,100,1,745.47,At Risk/Lost,0.6517710676396439
14640.0,63,2,807.1,Regular,0.45385960606925685
14643.0,56,3,986.08,Regular,0.26492049397529666
14644.0,174,1,338.5,At Risk/Lost,0.670062481747269
14645.0,73,1,279.8,Regular,0.6726603801130426
14646.0,20,32,105538.13,VIP/Whale,2.3911409678238785e-20
14648.0,1,9,2846.46,Regular,0.002043434110375963
14649.0,82,2,929.14,At Risk/Lost,0.44779884822827287
14650.0,27,1,62.5,Regular,0.6821848428350354
14651.0,29,3,597.95,Regular,0.28035656289269306
14653.0,120,3,1126.03,At Risk/Lost,0.2594898835923395
14654.0,177,1,246.86,At Risk/Lost,0.6741136025383638
14655.0,34,1,972.54,Regular,0.6413630605297547
14656.0,42,1,144.45,Regular,0.678610228087155
14662.0,71,2,221.65,Regular,0.4830933662429041
14665.0,31,1,279.6,Regular,0.6726692136014334
14667.0,10,13,4727.85,Regular,5.7325744359102734e-05
14669.0,72,4,1973.94,Regular,0.11729867106899178
14670.0,170,1,190.47,At Risk/Lost,0.6765936109214256
14671.0,6,1,943.95,Regular,0.6426811073003432
14672.0,119,1,155.86,At Risk/Lost,0.67811085364331
14676.0,56,2,884.88,Regular,0.4499951954006755
14677.0,31,1,184.91,Regular,0.676837603457282
14678.0,17,1,403.39,Regular,0.6671785041508854
14679.0,169,1,438.74,At Risk/Lost,0.6656021021419725
14680.0,2,28,17767.65,Champions,2.5926602993785623e-11
14681.0,83,2,168.0,At Risk/Lost,0.48578117627964135
14682.0,62,2,469.22,Regular,0.4707054463223549
14683.0,26,1,146.56,Regular,0.6785179117495574
14685.0,15,8,4619.79,Regular,0.0031814474478504156
14686.0,97,2,316.97,At Risk/Lost,0.4783204429733037
14692.0,55,1,170.12,Regular,0.6774861724825385
14694.0,55,1,244.31,Regular,0.6742259625178926
14695.0,171,2,984.03,At Risk/Lost,0.44507783647706933
14701.0,123,1,501.23,At Risk/Lost,0.6628063650266328
14702.0,39,6,1850.46,Regular,0.026788921603995937
14704.0,62,1,119.84,Regular,0.6796859283195448
14706.0,57,1,390.69,Regular,0.6677439393124115
14707.0,15,1,69.6,Regular,0.6818759851020731
14709.0,33,5,1767.1200000000001,Regular,0.058616392835089945
14710.0,3,5,597.93,Regular,0.07297878589998766
14713.0,20,5,1037.49,Regular,0.06723374803854298
14714.0,14,2,463.12,Regular,0.4710103079963931
14715.0,1,2,671.52,Regular,0.4606087828677396
14717.0,172,1,81.3,At Risk/Lost,0.6813666732736896
14723.0,43,2,278.16,Regular,0.48026333357230844
14724.0,28,1,345.25,Regular,0.6697630750175224
14726.0,93,1,124.75,At Risk/Lost,0.6794714647885924
14729.0,63,2,280.4,Regular,0.4801511787942243
14732.0,27,7,1644.8100000000002,Regular,0.01273077978555944
14735.0,22,10,2716.7000000000003,Regular,0.0009438411989192995
14738.0,171,1,311.2,At Risk/Lost,0.6712720075501779
14739.0,9,8,3693.82,Regular,0.0038283277811621717
14740.0,24,3,741.14,Regular,0.27459831031698556
14743.0,31,1,50.48,Regular,0.6827073605669255
14744.0,1,4,1137.7,Regular,0.1358116798323876
14745.0,2,4,829.05,Regular,0.1432433286949167
14748.0,55,2,727.12,Regular,0.4578391228841001
14750.0,174,1,112.03,At Risk/Lost,0.6800269043409236
14751.0,122,2,126.45,At Risk/Lost,0.4878633620292228
14754.0,129,1,359.16,At Risk/Lost,0.669145641392709
14755.0,19,8,2145.27,Regular,0.005215626694450157
14758.0,49,1,442.5,Regular,0.6654342097069035
14762.0,64,1,117.05000000000001,Regular,0.6798077587141786
14769.0,65,4,2141.37,Regular,0.11386574644207334
14770.0,29,3,1916.1100000000001,Regular,0.23021381407783015
14771.0,60,2,594.62,Regular,0.46444345829691813
14773.0,31,1,140.55,Regular,0.6787808234382091
14783.0,97,1,307.3,At Risk/Lost,0.6714446121864354
14788.0,34,1,476.88,Regular,0.6638971264170119
14790.0,55,3,800.88,Regular,0.27221776846849377
14791.0,45,1,303.63,Regular,0.6716069952963815
14796.0,56,4,750.65,Regular,0.14518418440606906
14798.0,49,2,334.49,Regular,0.4774435750940603
14799.0,176,1,180.45,At Risk/Lost,0.6770332545419644
14805.0,60,1,197.78,Regular,0.6762726759142923
14807.0,88,1,349.64,At Risk/Lost,0.6695682758547097
14809.0,59,2,686.76,Regular,0.45984936772418594
14812.0,37,1,185.8,Regular,0.6767985535642328
14813.0,49,1,460.34,Regular,0.6646370431709951
14814.0,19,1,160.46,Regular,0.6779094130262201
14817.0,39,2,987.38,Regular,0.4449118748687341
14818.0,86,1,108.5,At Risk/Lost,0.6801809571850982
14819.0,156,1,30.64,At Risk/Lost,0.683568812082824
14820.0,31,2,265.12,Regular,0.48091627373879786
14821.0,70,3,293.65,Regular,0.2928351725077175
14824.0,3,3,1614.65,Regular,0.24110439442781834
14825.0,16,3,516.28,Regular,0.2836736529031344
14826.0,20,2,385.2,Regular,0.47490636569937367
14828.0,7,5,4748.16,Regular,0.033108210874425684
14831.0,118,3,1676.57,At Risk/Lost,0.2388390768835143
14832.0,68,1,322.69,Regular,0.6707632189595464
14835.0,55,1,178.2,Regular,0.6771319339312558
14837.0,30,2,743.23,Regular,0.45703709788396085
14838.0,175,1,119.10000000000001,At Risk/Lost,0.6797182441458703
14839.0,18,2,609.08,Regular,0.46372206481752604
14841.0,83,4,1627.59,At Risk/Lost,0.1246854789817569
14844.0,45,1,1160.66,Regular,0.6326378514858986
14845.0,38,1,150.0,Regular,0.6783673755814059
14847.0,3,1,304.79999999999995,Regular,0.6715552318370128
14849.0,22,6,2948.48,Regular,0.02160761112751022
14850.0,6,2,473.32,Regular,0.4705005515628241
14851.0,69,1,318.06,Regular,0.670968288193523
14852.0,34,3,865.99,Regular,0.26963800309744634
14853.0,44,1,420.47,Regular,0.6664173011190602
14854.0,15,2,948.91,Regular,0.4468184391625498
14855.0,49,1,1623.8,Regular,0.6107933897133389
14857.0,73,2,843.471,Regular,0.452051833424669
14861.0,111,3,606.36,At Risk/Lost,0.28001633185311436
14865.0,176,1,31.200000000000003,At Risk/Lost,0.6835445141494705
14867.0,1,11,1796.84,Regular,0.0005104782180908418
14869.0,101,2,1142.41,At Risk/Lost,0.43724560293061326
14870.0,87,2,732.1,At Risk/Lost,0.4575911735618947
14871.0,57,3,462.72,Regular,0.28586185622636084
14872.0,23,2,506.76,Regular,0.46882978723078783
14873.0,72,1,334.45,Regular,0.6702420596273838
14877.0,81,1,206.7,At Risk/Lost,0.6758808314034179
14878.0,22,7,1079.56,Regular,0.014237498961901757
14879.0,123,1,185.06,At Risk/Lost,0.6768310221873753
14882.0,29,2,284.1,Regular,0.4799659275206232
14884.0,108,1,120.6,At Risk/Lost,0.6796527372980864
14890.0,57,2,691.6,Regular,0.4596082274699736
14892.0,129,1,202.35000000000002,At Risk/Lost,0.6760719523391591
14893.0,56,1,571.76,Regular,0.6596371991430781
14894.0,176,1,299.70000000000005,At Risk/Lost,0.6717808369007394
14895.0,23,8,6267.14,Regular,0.002288253332557914
14896.0,83,4,938.99,At Risk/Lost,0.14055812308311535
14897.0,31,2,621.66,Regular,0.4630945858435523
14898.0,43,4,1050.33,Regular,0.13788176549174636
14905.0,44,3,674.2,Regular,0.2772810766305309
14907.0,40,1,294.72,Regular,0.6720010571077306
14909.0,2,2,1105.28,Regular,0.4390791039436704
14911.0,1,71,56526.26,VIP/Whale,1.2757841153185383e-29
14912.0,29,2,496.99999999999994,Regular,0.46931735605067515
14915.0,16,3,537.3100000000001,Regular,0.28281723990245417
14916.0,18,3,1218.81,Regular,0.2559297643288771
14917.0,35,2,1123.75,Regular,0.4381668334921333
14918.0,49,1,855.35,Regular,0.6467519543540248
14920.0,3,1,629.4,Regular,0.657036563452148
14924.0,48,2,620.96,Regular,0.4631294981555427
14926.0,37,1,220.2,Regular,0.6752873240865622
14928.0,66,1,223.91000000000003,Regular,0.6751241206801422
14930.0,1,2,2005.63,Regular,0.39520088523935476
14935.0,58,1,1065.12,Regular,0.6370803761297088
14936.0,22,2,1194.48,Regular,0.4346772526975631
14940.0,171,1,182.01,At Risk/Lost,0.6769648275741758
14941.0,17,1,182.1,Regular,0.6769608796332419
14942.0,31,3,440.78,Regular,0.28676113568325284
14943.0,101,1,107.62,At Risk/Lost,0.6802193551740685
14944.0,42,3,1578.3,Regular,0.24244105485368983
14947.0,42,2,471.6,Regular,0.47058650620660936
14949.0,87,3,330.77,At Risk/Lost,0.2912956313988895
14952.0,1,12,4700.2,Regular,0.00012822470841740354
14954.0,141,1,167.27,At Risk/Lost,0.6776110718941685
14955.0,171,1,163.77,At Risk/Lost,0.6777644224380318
14957.0,83,1,274.8,At Risk/Lost,0.6728811805979334
14958.0,33,3,458.26,Regular,0.2860445262608627
14961.0,28,4,4361.62,Regular,0.07605400681376506
14962.0,10,2,187.11,Regular,0.4848236824793178
14966.0,162,2,335.12,At Risk/Lost,0.47741204644305113
14967.0,98,2,769.61,At Risk/Lost,0.45572427088394424
14969.0,142,1,906.23,At Risk/Lost,0.6444167621409865
14970.0,11,4,1606.68,Regular,0.1251439674797066
14977.0,164,1,31.929999999999996,At Risk/Lost,0.6835128385534199
14978.0,29,1,250.04,Regular,0.6739734549918537
14979.0,174,1,439.46,At Risk/Lost,0.6655699557719355
14980.0,175,1,150.68,At Risk/Lost,0.6783376140441798
14982.0,10,1,237.78,Regular,0.6745136008720222
14983.0,127,1,183.20000000000002,At Risk/Lost,0.6769126249837013
14984.0,136,1,117.0,At Risk/Lost,0.6798099418309967
14986.0,122,1,323.38,At Risk/Lost,0.6707326523144158
14987.0,157,4,566.6999999999999,At Risk/Lost,0.1498237358035221
14988.0,23,2,506.42,Regular,0.4688467712152021
14989.0,100,1,342.4,At Risk/Lost,0.6698895079954075
14990.0,50,2,305.42,Regular,0.4788985885380458
14993.0,2,1,36.13,Regular,0.6833305623302638
14994.0,27,2,346.65,Regular,0.4768350541306854
14997.0,94,1,230.4,At Risk/Lost,0.674838522402481
14998.0,43,1,113.49,Regular,0.6799631769494411
14999.0,31,1,129.48000000000002,Regular,0.6792647917515285
15002.0,99,3,1595.27,At Risk/Lost,0.24181640843142374
15003.0,65,5,883.9,Regular,0.06919181930095966
15005.0,6,14,3484.65,Regular,3.3068773372779536e-05
15008.0,76,1,120.0,At Risk/Lost,0.6796789408871812
15012.0,15,1,246.52,Regular,0.6741285850256165
15013.0,27,6,931.01,Regular,0.03204081294745434
15015.0,27,10,1673.94,Regular,0.001163172360922236
15022.0,115,1,281.05,At Risk/Lost,0.6726051680381842
15023.0,9,4,1927.36,Regular,0.11826956042876004
15025.0,6,1,636.08,Regular,0.6567345571642611
15027.0,2,4,1156.16,Regular,0.1353776672979219
15029.0,58,1,365.1,Regular,0.668881800397544
15030.0,69,2,615.6,Regular,0.46339683867249426
15031.0,17,6,1748.24,Regular,0.027328715679695352
15032.0,41,2,2123.95,Regular,0.3895424175688993
15034.0,15,1,708.92,Regular,0.6534332291434508
15039.0,3,15,2931.55,Regular,1.6609811950658004e-05
15042.0,33,1,179.52,Regular,0.6770740439352883
15044.0,45,7,4194.58,Regular,0.007672731375059904
15046.0,25,6,1606.59,Regular,0.028094233585609394
15051.0,100,2,766.12,At Risk/Lost,0.4558979193018631
15055.0,31,2,422.62,Regular,0.47303492733637703
15057.0,64,2,865.04,Regular,0.4509803689049825
15058.0,31,2,511.25,Regular,0.46860550551898267
15059.0,39,5,1003.02,Regular,0.06766867067972944
15061.0,6,30,31095.44,Champions,3.6157730377261473e-13
15062.0,48,1,585.73,Regular,0.6590077675972125
15064.0,14,2,648.78,Regular,0.4617422649699234
15067.0,45,1,764.64,Regular,0.6508978030058469
15068.0,60,1,334.87,Regular,0.6702234390436408
15070.0,29,2,630.85,Regular,0.46263627074637864
15071.0,9,1,166.24,Regular,0.6776562047413495
15073.0,34,2,725.78,Regular,0.4579058437427435
15077.0,168,1,873.48,At Risk/Lost,0.645920654856124
15078.0,1,8,3386.48,Regular,0.004070778409178353
15079.0,64,3,1755.96,Regular,0.23595606192967383
15082.0,107,1,93.35000000000001,At Risk/Lost,0.6808416722092965
15084.0,84,1,349.4,At Risk/Lost,0.6695789269712004
15085.0,168,1,347.54,At Risk/Lost,0.6696614672268726
15086.0,3,2,218.53,Regular,0.4832496497641636
15091.0,113,2,565.9,At Risk/Lost,0.46587670587316027
15093.0,34,5,3269.96,Regular,0.04403266194885152
15094.0,83,1,50.0,At Risk/Lost,0.6827282169508577
15095.0,35,2,704.89,Regular,0.4589461858115057
15097.0,21,2,660.27,Regular,0.4611694923023649
15100.0,139,1,217.2,At Risk/Lost,0.6754192633656303
15101.0,28,1,122.95,Regular,0.679550095664499
15105.0,65,1,330.38,Regular,0.6704224742777065
15109.0,17,2,498.15000000000003,Regular,0.469259903793313
15111.0,31,1,286.81,Regular,0.6723506890630075
15112.0,49,1,209.4,Regular,0.6757621751028977
15115.0,171,1,191.74,At Risk/Lost,0.6765378653235424
15117.0,72,2,359.69,Regular,0.4761825719219756
15122.0,22,2,1143.67,Regular,0.43718341317709386
15123.0,72,1,456.65999999999997,Regular,0.664801558165771
15124.0,90,1,134.03,At Risk/Lost,0.6790659172964734
15125.0,28,4,4063.4700000000003,Regular,0.08036457870919798
15126.0,125,1,192.45000000000002,At Risk/Lost,0.6765066982764237
15129.0,21,3,902.25,Regular,0.2682080264963422
15137.0,118,1,392.82,At Risk/Lost,0.6676491401667366
15141.0,16,3,618.61,Regular,0.27952120325040386
15144.0,42,3,1953.6000000000001,Regular,0.2288838328636872
15149.0,14,4,1033.81,Regular,0.13827614614232536
15152.0,139,1,518.14,At Risk/Lost,0.6620478573815418
15157.0,7,2,718.04,Regular,0.45829126086296074
15162.0,170,1,312.9,At Risk/Lost,0.6711967551527408
15164.0,50,2,440.4,Regular,0.4721459812858149
15167.0,111,1,686.03,At Risk/Lost,0.6544722832183156
15169.0,165,1,356.17,At Risk/Lost,0.6692784100203507
15173.0,2,3,592.57,Regular,0.2805743459637512
15176.0,106,1,988.04,At Risk/Lost,0.6406475894775373
15179.0,33,4,2498.32,Regular,0.10683848426208596
15180.0,27,1,452.84000000000003,Regular,0.6649722895475713
15181.0,169,1,162.72,At Risk/Lost,0.6778104201391552
15182.0,2,2,963.5210000000001,Regular,0.4460941340361035
15183.0,3,2,432.36,Regular,0.4725479353527656
15184.0,162,1,123.19,At Risk/Lost,0.6795396121366557
15186.0,14,2,518.86,Regular,0.46822540450301275
15188.0,163,1,310.43,At Risk/Lost,0.6713060895675578
15191.0,127,2,342.75,At Risk/Lost,0.4770302138118457
15192.0,13,2,622.07,Regular,0.46307413737168024
15194.0,42,6,2214.9900000000002,Regular,0.02494710591670837
15196.0,165,1,152.25,At Risk/Lost,0.6782688943761825
15197.0,167,1,117.96000000000001,At Risk/Lost,0.6797680246124067
15198.0,55,2,207.31,Regular,0.4838116962115115
15199.0,14,1,300.90000000000003,Regular,0.6717277604858762
15201.0,49,1,293.06,Regular,0.6720744470328833
15203.0,28,5,1237.25,Regular,0.06476398166855925
15209.0,168,1,178.98000000000002,At Risk/Lost,0.6770977268625892
15210.0,13,1,301.92,Regular,0.6716826420830154
15215.0,23,2,466.22,Regular,0.47085537557612656
15216.0,57,1,389.49,Regular,0.6677973412983761
15217.0,1,1,426.24,Regular,0.666159953569068
15218.0,13,5,2509.15,Regular,0.0509227389233196
15219.0,87,1,379.7,At Risk/Lost,0.6682328512575968
15221.0,31,2,787.1500000000001,Regular,0.4548517145950659
15222.0,42,8,2420.66,Regular,0.004936709003823952
15223.0,48,3,662.2,Regular,0.2777637067448878
15224.0,85,2,389.2,At Risk/Lost,0.47470628426074163
15227.0,9,2,658.86,Regular,0.46123977484409046
15229.0,24,1,160.5,Regular,0.6779076610785029
15231.0,59,1,250.26,Regular,0.6739637580988933
15240.0,23,2,931.23,Regular,0.4476951842458372
15241.0,9,2,848.26,Regular,0.45181389567679753
15244.0,104,1,280.51,At Risk/Lost,0.672629020240942
15245.0,33,1,512.26,Regular,0.6623117028856137
15249.0,41,2,1122.7,Regular,0.4382186839577674
15250.0,79,1,60.0,At Risk/Lost,0.6822935574239918
15251.0,4,6,7685.77,Regular,0.008466617074210292
15252.0,15,2,992.87,Regular,0.44463992257765644
15253.0,25,1,411.46,Regular,0.6668189575126156
15255.0,175,1,260.44,At Risk/Lost,0.6735148936737957
15259.0,40,2,734.9,Regular,0.45745177352280975
15260.0,6,8,1979.03,Regular,0.005391526830198441
15265.0,43,2,1839.52,Regular,0.4031921316704977
15266.0,124,2,292.2,At Risk/Lost,0.47956039673635087
15268.0,44,1,547.6,Regular,0.660724421267745
15270.0,56,8,3471.7200000000003,Regular,0.004002042668875436
15272.0,10,2,956.55,Regular,0.44643967620849473
15273.0,38,1,228.96,Regular,0.6749019021265601
15278.0,103,2,257.71999999999997,At Risk/Lost,0.4812868364051921
15279.0,69,2,665.53,Regular,0.46090731717316724
15280.0,9,1,141.6,Regular,0.6787348986128965
15282.0,8,1,348.59,Regular,0.6696148732053907
15287.0,176,1,58.2,At Risk/Lost,0.6823718196221096
15288.0,34,2,768.5600000000001,Regular,0.45577651354708837
15289.0,60,1,439.62,Regular,0.6655628119253538
15290.0,20,2,631.36,Regular,0.4626108383445587
15291.0,17,16,5432.01,Regular,4.521652866709796e-06
15293.0,104,1,247.5,At Risk/Lost,0.6740853992441411
15295.0,93,1,217.23999999999998,At Risk/Lost,0.6754175043584183
15296.0,9,2,3312.59,Regular,0.33455243955161224
15298.0,17,5,1939.21,Regular,0.05674035096127576
15299.0,135,1,731.52,At Risk/Lost,0.6524059017950579
15302.0,169,1,308.0,At Risk/Lost,0.6714136352750018
15303.0,4,2,650.16,Regular,0.4616734670629484
15306.0,3,4,1776.31,Regular,0.12146594592998465
15309.0,49,4,797.96,Regular,0.14401038874946065
15311.0,3,68,35092.19,Champions,1.0345414137924321e-26
15312.0,20,5,1414.89,Regular,0.06263889106092577
15317.0,115,1,129.75,At Risk/Lost,0.6792529922257132
15321.0,2,8,3005.91,Regular,0.004392287538228032
15323.0,1,3,434.6,Regular,0.28701474742775496
15324.0,139,1,140.22000000000003,At Risk/Lost,0.6787952562404886
15325.0,22,3,590.83,Regular,0.2806448034620009
15326.0,47,4,1388.81,Regular,0.13000757073803137
15329.0,12,4,789.47,Regular,0.1442204491108609
15331.0,47,1,365.59000000000003,Regular,0.6688600309928368
15338.0,115,1,283.43,At Risk/Lost,0.6725000310358986
15339.0,61,2,290.73,Regular,0.4796339910789461
15353.0,176,1,285.59,At Risk/Lost,0.6724045975890649
15354.0,41,3,284.4,Regular,0.2932195547368727
15358.0,15,7,2877.12,Regular,0.009970440355903783
15359.0,101,8,181.35,At Risk/Lost,0.00771439716226602
15362.0,177,1,310.75,At Risk/Lost,0.6712919258312806
15365.0,111,1,325.12,At Risk/Lost,0.6706555647948033
15366.0,36,2,888.65,Regular,0.4498080366660529
15367.0,30,5,2048.87,Regular,0.055574478556506116
15369.0,30,6,1728.3999999999999,Regular,0.027434703256761634
15371.0,101,1,59.400000000000006,At Risk/Lost,0.6823196459682977
15372.0,99,4,2416.08,At Risk/Lost,0.10842289461676852
15373.0,10,2,219.93,Regular,0.4831795221359845
15374.0,63,1,139.32,Regular,0.6788346166920816
15375.0,128,1,60.959999999999994,At Risk/Lost,0.682251813372003
15380.0,63,4,897.74,Regular,0.14156065531556877
15381.0,21,1,349.5,Regular,0.6695744890271299
15382.0,20,3,3766.73,Regular,0.1710333317818928
15384.0,31,1,276.5,Regular,0.6728061170191638
15385.0,116,1,307.8,At Risk/Lost,0.6714224859732965
15389.0,120,1,854.8,At Risk/Lost,0.6467771591977092
15391.0,22,1,289.87,Regular,0.6722154558689376
15393.0,6,3,659.48,Regular,0.2778731747482889
15394.0,3,3,1027.66,Regular,0.2632994604715679
15396.0,22,1,508.20000000000005,Regular,0.6624938229846162
15401.0,7,1,136.20000000000002,Regular,0.6789710465786446
15402.0,30,1,584.06,Regular,0.6590830405907129
15403.0,169,1,95.75999999999999,At Risk/Lost,0.680736616865834
15405.0,14,1,310.74,Regular,0.6712923684527539
15409.0,159,1,131.25,At Risk/Lost,0.6791874351327872
15410.0,7,2,1234.88,Regular,0.43268693063627983
15413.0,130,5,6798.72,At Risk/Lost,0.02219097784650637
15416.0,115,1,389.03000000000003,At Risk/Lost,0.6678178109159965
15418.0,25,1,206.49,Regular,0.6758900592795459
15420.0,31,4,482.64,Regular,0.15198422142610588
15421.0,1,4,1733.95,Regular,0.12237560032410498
15422.0,9,2,758.7,Regular,0.45626714435647847
15423.0,20,2,223.39,Regular,0.4830062095598315
15425.0,67,2,1509.67,Regular,0.4192100183276193
15426.0,24,1,407.57,Regular,0.6669922948438018
15428.0,75,2,381.72,Regular,0.47508044310730213
15434.0,122,1,285.35,At Risk/Lost,0.6724152020096129
15437.0,79,1,193.29000000000002,At Risk/Lost,0.6764698225632599
15439.0,92,2,748.85,At Risk/Lost,0.4567573623223609
15441.0,168,1,301.57,At Risk/Lost,0.6716981242451803
15443.0,45,4,1090.69,Regular,0.13692222798656217
15445.0,28,1,171.0,Regular,0.6774476019277392
15446.0,67,2,230.77,Regular,0.4826365565631669
15447.0,37,3,237.06,Regular,0.2951913729883591
15448.0,112,1,294.17,At Risk/Lost,0.6720253739781974
15451.0,37,1,110.26,Regular,0.6801041538796834
15454.0,57,1,128.59,Regular,0.6793036848623423
15455.0,36,1,38.25,Regular,0.6832385348474194
15456.0,8,5,1109.35,Regular,0.0663353889450837
15461.0,70,1,210.0,Regular,0.6757358039676276
15465.0,19,9,1908.95,Regular,0.002465180143101347
15466.0,44,2,910.26,Regular,0.44873550062785655
15470.0,14,1,63.419999999999995,Regular,0.6821448308652358
15474.0,34,1,163.1,Regular,0.6777937737498416
15477.0,88,1,368.4,At Risk/Lost,0.6687351761685087
15478.0,13,1,583.56,Regular,0.6591055758547469
15479.0,171,1,147.4,At Risk/Lost,0.6784811563389065
15480.0,114,2,1636.38,At Risk/Lost,0.4130347151464246
15482.0,39,6,2842.43,Regular,0.02206193660985981
15483.0,122,1,175.26,At Risk/Lost,0.677260851223359
15484.0,172,1,689.5,At Risk/Lost,0.6543148627725713
15485.0,119,3,1222.92,At Risk/Lost,0.2557728003568336
15487.0,118,1,231.32,At Risk/Lost,0.6747980264492388
15488.0,22,1,37.980000000000004,Regular,0.6832502561258661
15489.0,46,2,413.20000000000005,Regular,0.4735059684069644
15493.0,51,2,779.94,Regular,0.4552103547120004
15494.0,167,1,917.76,At Risk/Lost,0.643886619011049
15496.0,70,1,146.14000000000001,Regular,0.6785362886257372
15497.0,15,5,3816.0099999999998,Regular,0.03964551542896667
15498.0,2,6,6583.01,Regular,0.01054066359557704
15499.0,162,1,161.6,At Risk/Lost,0.6778594805563584
15503.0,165,1,120.06,At Risk/Lost,0.6796763205792677
15504.0,45,2,309.18,Regular,0.4787103720991352
15512.0,115,1,39.0,At Risk/Lost,0.683205974519967
15513.0,22,7,3572.28,Regular,0.008683986294247567
15514.0,33,5,1770.95,Regular,0.05857401409289663
15518.0,2,5,1606.1200000000001,Regular,0.0604240636646956
15521.0,49,3,1268.06,Regular,0.2540530318665848
15523.0,16,8,4335.88,Regular,0.003367260657925162
15524.0,45,1,151.4,Regular,0.6783061002500634
15527.0,59,6,1397.89,Regular,0.029260171778473208
15534.0,164,1,162.25,At Risk/Lost,0.6778310084701674
15538.0,38,4,2800.3999999999996,Regular,0.10119255139882757
15542.0,176,2,540.73,At Risk/Lost,0.4671332578831569
15544.0,8,6,2422.55,Regular,0.023954137540356378
15546.0,45,2,1079.1000000000001,Regular,0.4403728910799604
15547.0,63,3,1936.41,Regular,0.22949298727766052
15548.0,34,1,158.09,Regular,0.6780132069996399
15549.0,62,3,380.65,Regular,0.28923439974860904
15550.0,113,4,700.71,At Risk/Lost,0.14643183786942485
15552.0,61,1,162.4,Regular,0.677824437801227
15555.0,3,8,2678.53,Regular,0.004689010052794411
15558.0,77,1,214.13,At Risk/Lost,0.6755542523926079
15559.0,6,1,1109.4,Regular,0.6350242517982141
15561.0,17,2,579.2,Regular,0.46521290900864215
15562.0,164,1,360.51000000000005,At Risk/Lost,0.6690856868623025
15563.0,43,2,953.78,Regular,0.44657699540545465
15564.0,114,1,35.04,At Risk/Lost,0.6833778727626755
15566.0,162,1,138.22,At Risk/Lost,0.6788827204593083
15569.0,39,2,780.03,Regular,0.45520587764113923
15570.0,5,5,2090.15,Regular,0.055141470592466324
15571.0,36,3,643.3,Regular,0.27852489659137325
15572.0,42,1,359.11,Regular,0.6691478618254089
15573.0,56,3,599.73,Regular,0.2802845309928956
15575.0,58,1,30.1,Regular,0.6835922412838393
15577.0,161,2,139.1,At Risk/Lost,0.4872293875120803
15580.0,35,2,307.88,Regular,0.47877544625081025
15581.0,8,13,1152.05,Regular,0.00011744404176192424
15584.0,109,1,357.04,At Risk/Lost,0.6692397811260504
15586.0,31,3,1139.1,Regular,0.25898642490277096
15588.0,116,1,579.6,At Risk/Lost,0.6592840297348901
15590.0,22,3,694.76,Regular,0.27645537287659605
15591.0,21,3,217.9,Regular,0.2959916174228417
15597.0,14,1,238.8,Regular,0.6744686798046025
15600.0,32,1,328.48,Regular,0.670506680149215
15601.0,30,11,5262.52,Regular,0.0002547851191554129
15602.0,63,3,527.4,Regular,0.2832206136247709
15603.0,86,1,40.0,At Risk/Lost,0.6831625579579877
15605.0,27,4,543.72,Regular,0.15041183593125745
15606.0,27,3,905.75,Regular,0.2680702523897843
15607.0,64,6,1444.13,Regular,0.028997862795529163
15611.0,17,7,719.38,Regular,0.015287903231003966
15613.0,49,1,433.71999999999997,Regular,0.6658261910303014
15614.0,65,1,1327.98,Regular,0.6248034651042907
15615.0,6,10,4738.92,Regular,0.0006293163937316907
15622.0,9,5,3514.36,Regular,0.04201455643598836
15623.0,66,3,1116.98,Regular,0.2598388634639478
15628.0,41,3,908.33,Regular,0.26796872191287374
